Selection;View;Channel;Duet;Agg.Entropy..bits.;Avg.Entropy..bits.;Peak.Freq..Hz.;Delta.Freq..Hz.;Delta.Time..s.;Max.Entropy..bits.;Min.Entropy..bits.;PFC.Avg.Slope..Hz.ms.;PFC.Max.Freq..Hz.;PFC.Max.Slope..Hz.ms.;PFC.Min.Freq..Hz.;PFC.Min.Slope..Hz.ms.;Peak.Time.Relative;Time.25..Rel.;Time.5..Rel.;Time.75..Rel.;Time.95..Rel.;Begin.Time..s.;End.Time..s.;High.Freq..Hz.;Low.Freq..Hz.;Freq.5...Hz.;Freq.95...Hz.;Center.Time..s.;Dur.90...s.;Freq.25...Hz.;Freq.75...Hz.;BW.50...Hz.;BW.90...Hz.;Time.25...s.;Time.95...s.;Dur.50...s.;Sex;Species;Individual;Sex_Species;Begin.File
3;Spectrogram 1;1;0;3.414;3.163;1808.789;3125.197;2.4065;4.656;1.366;0;3186.914;267.079;516.797;-267.079;0.1232;0.1957;0.0338;0.6618;0.8841;15.93370654;18.34024527;3559.252;434.055;1378.125;2153.32;16.8983;2.0434;1722.656;1981.055;258.398;775.195;16.4049;18.0593;1.1204;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
4;Spectrogram 1;1;0;3.439;3.105;1894.922;2777.953;2.2247;4.418;1.379;0.194;3186.914;400.619;516.797;-459.969;0.2251;0.2277;0.0524;0.6806;0.9058;21.92315518;24.14790501;3212.008;434.055;1378.125;2153.32;22.9123;1.8924;1722.656;1981.055;258.398;775.195;22.4305;23.934;1.0043;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
5;Spectrogram 1;1;0;3.499;3.089;1894.922;3038.386;2.3633;4.479;1.408;1.06;3359.18;311.592;430.664;-281.917;0.202;0.2069;0.0369;0.6773;0.9138;28.15498901;30.51824466;3385.63;347.244;1378.125;2239.453;29.1352;2.0666;1722.656;1981.055;258.398;861.328;28.6476;30.3136;1.1088;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
6;Spectrogram 1;1;0;3.496;3.128;1894.922;3125.197;2.2853;4.457;1.409;0.53;3186.914;267.079;430.664;-296.754;0.3715;0.2239;0.0433;0.6718;0.9109;34.12586231;36.41120844;3472.441;347.244;1378.125;2239.453;35.126;1.9795;1722.656;1981.055;258.398;861.328;34.6384;36.2057;1.0217;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
7;Spectrogram 1;1;0;3.543;3.09;1894.922;3038.386;2.3546;4.326;1.396;0.479;2411.719;237.404;602.93;-252.241;0.3688;0.2302;0.0545;0.7104;0.9134;40.21296565;42.5675647;3559.252;520.866;1378.125;2239.453;41.3547;2.0143;1722.656;1981.055;258.398;861.328;40.7568;42.359;1.1262;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
8;Spectrogram 1;1;0;3.558;3.151;1894.922;3125.197;2.4065;4.539;1.415;0.072;2411.719;267.079;430.664;-267.079;0.3535;0.2736;0.0484;0.6901;0.9104;46.62658453;49.03312326;3472.441;347.244;1378.125;2239.453;47.7634;2.0666;1722.656;1981.055;258.398;861.328;47.2874;48.8141;0.9985;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
9;Spectrogram 1;1;0;3.558;3.154;1894.922;3212.008;2.4152;4.36;1.423;0;2325.586;296.754;430.664;-281.917;0.2;0.2675;0.0434;0.6867;0.9157;55.01766379;57.43285913;3559.252;347.244;1378.125;2239.453;56.1516;2.1014;1722.656;1981.055;258.398;861.328;55.664;57.2256;1.0101;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
10;Spectrogram 1;1;0;3.525;3.164;1808.789;3212.008;2.4325;4.616;1.405;0.498;3100.781;459.969;430.664;-385.781;0.2919;0.2799;0.0574;0.689;0.9187;62.25492952;64.68743809;3559.252;347.244;1378.125;2239.453;63.4137;2.0898;1722.656;1981.055;258.398;861.328;62.9377;64.4876;0.9927;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
11;Spectrogram 1;1;0;3.732;3.276;1981.055;2777.953;2.4758;4.63;1.404;0.663;3273.047;459.969;602.93;-445.132;0.2676;0.277;0.1103;0.716;0.9272;74.04576647;76.52155811;3298.819;520.866;1291.992;2325.586;75.3197;2.0201;1722.656;2067.188;344.531;1033.594;74.7334;76.3414;1.0855;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
12;Spectrogram 1;1;0;3.575;3.264;1981.055;2777.953;2.3633;4.665;1.446;-0.586;3273.047;430.294;602.93;-356.105;0.2759;0.2143;0.0419;0.6404;0.8916;80.702991;83.06624666;3298.819;520.866;1378.125;2239.453;81.6704;2.0027;1722.656;1981.055;258.398;861.328;81.2118;82.8082;1.0043;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
13;Spectrogram 1;1;0;3.654;3.1;1894.922;2691.142;2.4931;4.448;1.398;0.625;3100.781;267.079;602.93;-252.241;0.3388;0.2664;0.0444;0.6986;0.9136;89.04961477;91.54271964;3212.008;520.866;1378.125;2239.453;90.1921;2.1595;1722.656;2067.188;344.531;861.328;89.7161;91.3241;1.0739;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
14;Spectrogram 1;1;0;3.652;3.367;2153.32;2951.575;2.3113;4.759;1.39;0.487;2756.25;356.105;516.797;-281.917;0.5542;0.2897;0.1184;0.7128;0.9169;99.44663562;101.7579516;3385.63;434.055;1378.125;2239.453;100.5888;1.8402;1722.656;2067.188;344.531;861.328;100.1186;101.5641;0.9752;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
15;Spectrogram 1;1;0;3.544;3.174;1894.922;2864.764;2.3113;4.641;1.384;0.45;2411.719;311.592;602.93;-267.079;0.3652;0.2242;0.0453;0.7003;0.9093;108.119732;110.431048;3385.63;520.866;1464.258;2239.453;109.1338;1.9911;1722.656;1981.055;258.398;775.195;108.6404;110.2193;1.0971;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
16;Spectrogram 1;1;0;3.585;3.032;1894.922;2343.898;2.3892;4.273;1.42;0.362;2411.719;237.404;689.062;-237.404;0.2822;0.2774;0.1119;0.7275;0.9221;119.6632744;122.0524999;2951.575;607.677;1378.125;2239.453;120.8134;1.9331;1722.656;2067.188;344.531;861.328;120.3258;121.8641;1.0739;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
17;Spectrogram 1;1;0;3.622;3.052;1894.922;2777.953;2.3633;4.334;1.399;0.037;2411.719;267.079;516.797;-281.917;0.3587;0.2801;0.1032;0.7248;0.9165;132.0861351;134.4493908;3212.008;434.055;1378.125;2239.453;133.2129;1.9215;1722.656;1981.055;258.398;861.328;132.7485;134.252;1.0507;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
18;Spectrogram 1;1;0;3.678;3.077;2153.32;2864.764;2.4239;4.503;1.41;0.321;2411.719;267.079;516.797;-267.079;0.5707;0.3501;0.1151;0.753;0.9281;147.909883;150.333735;3298.819;434.055;1378.125;2239.453;149.3043;1.9679;1722.656;2067.188;344.531;861.328;148.7586;150.1576;0.9752;2;T_pelzelni;G56_1_T_pelzelni;2_T_pelzelni;T0056.WAV
1;Spectrogram 1;1;0;3.623;3.116;1981.055;1673.953;2.4851;3.935;1.408;0;2670.117;178.053;1291.992;-178.053;0.4169;0.3607;0.1499;0.7658;0.9157;2.236487028;4.721549055;2886.126;1212.173;1464.258;2325.586;3.5875;1.8982;1722.656;2067.188;344.531;861.328;3.1347;4.5105;1.0043;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
2;Spectrogram 1;1;0;3.922;3.386;1808.789;2495.131;2.8054;4.389;1.413;-0.062;2411.719;237.404;775.195;-281.917;0.1162;0.251;0.11;0.7116;0.9212;16.40531166;19.21074754;3191.447;696.316;947.461;2239.453;17.74;2.2698;1636.523;1981.055;344.531;1291.992;17.1131;18.9881;1.2887;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
3;Spectrogram 1;1;1;3.732;3.096;1894.922;2959.342;2.6842;4.468;1.382;0.354;2411.719;267.079;602.93;-267.079;0.2364;0.2364;0.0564;0.7614;0.9436;20.45162202;23.13583536;3539.605;580.263;1119.727;2239.453;21.7339;2.3742;1722.656;2067.188;344.531;1119.727;21.0895;22.9819;1.4048;1;T_pelzelni;G57_2_T_pelzelni;1_T_pelzelni;T0057.WAV
4;Spectrogram 1;1;1;4.356;3.435;2928.516;2437.105;2.5457;4.376;1.53;-0.068;3014.648;311.592;602.93;-341.268;0.9062;0.2609;0.1076;0.8444;0.9588;23.22242288;25.76809618;3017.368;580.263;689.062;2928.516;24.468;2.1595;1636.523;2153.32;516.797;2239.453;23.8875;25.658;1.4803;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
5;Spectrogram 1;1;1;3.897;3.169;2067.188;1798.816;2.5543;4.183;1.454;0.102;2497.852;237.404;861.328;-281.917;0.5103;0.467;0.1435;0.7882;0.9453;31.16176277;33.71609482;2611.184;812.368;1119.727;2239.453;32.8156;2.0434;1550.391;2067.188;516.797;1119.727;32.357;33.576;0.8185;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
6;Spectrogram 1;1;1;3.801;3.277;1894.922;2146.974;2.6669;4.289;1.349;-0.162;2756.25;356.105;689.062;-356.105;0.6449;0.366;0.122;0.7538;0.9237;33.70743607;36.3743319;2785.263;638.289;1119.727;2239.453;35.2479;2.1362;1722.656;2067.188;344.531;1119.727;34.6848;36.1709;1.0333;1;T_pelzelni;G57_2_T_pelzelni;1_T_pelzelni;T0057.WAV
7;Spectrogram 1;1;0;3.81;3.271;1894.922;1682.763;2.3379;4.113;1.65;-0.148;2756.25;281.917;1119.727;-267.079;0.8308;0.4303;0.1318;0.8358;0.9502;40.15119624;42.48905947;2785.263;1102.5;1291.992;2325.586;41.7785;1.9098;1722.656;2067.188;344.531;1033.594;41.1574;42.3706;0.9462;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
8;Spectrogram 1;1;0;3.941;3.328;1808.789;1856.842;2.2513;4.09;1.899;0.308;2670.117;281.917;947.461;-192.89;0.7494;0.5323;0.137;0.8295;0.9457;46.83604424;49.08731994;2727.237;870.395;1119.727;2325.586;48.4252;1.817;1636.523;2067.188;430.664;1205.859;48.0363;48.9651;0.6676;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
9;Spectrogram 1;1;1;3.792;3.138;1981.055;2321.053;2.9007;4.373;1.373;0.448;2497.852;267.079;602.93;-267.079;0.1908;0.3494;0.0643;0.7731;0.9458;51.07406151;53.97474367;2901.316;580.263;1033.594;2325.586;52.6861;2.5484;1808.789;2153.32;344.531;1291.992;52.0882;53.8122;1.2249;1;T_pelzelni;G57_2_T_pelzelni;1_T_pelzelni;T0057.WAV
10;Spectrogram 1;1;1;3.893;3.197;1808.789;1740.79;2.3379;4.134;1.8;-0.333;2670.117;252.241;1033.594;-192.89;0.0995;0.092;0.0373;0.194;0.7587;53.48119476;55.81905799;2727.237;986.447;1291.992;2411.719;53.8064;1.6834;1722.656;2239.453;516.797;1119.727;53.6961;55.2519;0.238;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
11;Spectrogram 1;1;0;4.235;3.57;1894.922;2088.947;2.3725;4.339;1.838;0.146;2756.25;326.43;775.195;-341.268;0.2843;0.3407;0.0858;0.7696;0.9461;61.43911714;63.81161538;2785.263;696.316;861.328;2411.719;62.8158;2.0376;1464.258;1981.055;516.797;1550.391;62.2469;63.6807;1.0159;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
12;Spectrogram 1;1;1;4.169;3.389;1808.789;2321.052;2.8487;4.528;1.615;0.243;3014.648;385.781;775.195;-311.592;0.8612;0.3061;0.0469;0.8184;0.9673;65.27630439;68.12503403;3017.368;696.316;1033.594;2411.719;66.9838;2.618;1550.391;2067.188;516.797;1378.125;66.1478;68.0287;1.4571;1;T_pelzelni;G57_2_T_pelzelni;1_T_pelzelni;T0057.WAV
13;Spectrogram 1;1;1;3.991;3.426;1894.922;2205;2.4071;4.337;1.562;-0.072;2411.719;237.404;775.195;-252.241;0.2126;0.2947;0.099;0.7995;0.9396;68.39345537;70.80058862;2901.316;696.316;947.461;2239.453;69.8224;2.0201;1550.391;1981.055;430.664;1291.992;69.1026;70.6525;1.2132;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
14;Spectrogram 1;1;0;3.927;3.23;1894.922;2088.948;2.3292;4.161;1.446;0.037;2325.586;252.241;861.328;-252.241;0.695;0.4275;0.1725;0.82;0.935;76.43173779;78.76094227;2901.316;812.368;1033.594;2325.586;77.9552;1.7705;1636.523;2067.188;430.664;1291.992;77.4269;78.6053;0.9114;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
15;Spectrogram 1;1;0;4.024;3.371;1808.789;1798.816;2.3292;4.055;1.636;0.372;2583.984;237.404;947.461;-252.241;0.04;0.29;0.0425;0.8225;0.965;84.24475359;86.57395807;2669.211;870.395;1033.594;2325.586;85.6004;2.142;1550.391;2067.188;516.797;1291.992;84.9212;86.4885;1.2365;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
16;Spectrogram 1;1;0;3.941;3.323;861.328;2030.921;2.511;4.263;1.426;0.241;2670.117;267.079;861.328;-237.404;0.6736;0.2824;0.0625;0.706;0.9074;92.86181263;95.37285092;2843.289;812.368;947.461;2239.453;94.2614;2.1188;1636.523;1981.055;344.531;1291.992;93.5706;95.1379;1.0623;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
17;Spectrogram 1;1;0;4.11;3.37;947.461;1798.816;2.3638;4.126;1.632;-0.037;2583.984;237.404;947.461;-281.917;0.5616;0.436;0.101;0.8079;0.936;101.5716867;103.9355262;2727.237;928.421;947.461;2325.586;103.0095;1.9679;1291.992;1981.055;689.062;1378.125;102.6032;103.7816;0.8766;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
18;Spectrogram 1;1;0;3.933;3.391;1981.055;2146.974;2.5284;4.4;1.492;0.103;2756.25;341.268;689.062;-311.592;0.5793;0.377;0.1402;0.7471;0.9218;110.4559514;112.9843072;2785.263;638.289;947.461;2325.586;111.926;1.9737;1636.523;2067.188;430.664;1378.125;111.4093;112.7851;0.9346;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
19;Spectrogram 1;1;0;4.321;3.109;947.461;1856.842;2.3552;4.18;1.303;0.22;2756.25;252.241;947.461;-222.566;0.7185;0.7136;0.7111;0.7235;0.8346;123.3963945;125.7515752;2785.263;928.421;947.461;2583.984;125.0859;0.2902;1205.859;2067.188;861.328;1636.523;125.0743;125.3587;0.0232;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
20;Spectrogram 1;1;0;3.608;3.086;1808.789;2146.973;2.2599;4.161;1.358;0.038;2325.586;178.053;947.461;-178.053;0.2108;0.2853;0.0823;0.7532;0.9383;131.8007277;134.0606622;3017.368;870.395;1291.992;2153.32;133.0155;1.9331;1636.523;1981.055;344.531;861.328;132.4466;133.9211;1.0565;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
21;Spectrogram 1;1;0;3.584;3.139;1808.789;2030.921;2.3465;4.312;1.372;-0.037;2842.383;237.404;861.328;-252.241;0.1216;0.2655;0.0422;0.6824;0.9107;141.0400116;143.3865336;2843.289;812.368;1291.992;2153.32;142.1177;2.0317;1636.523;1981.055;344.531;861.328;141.6649;143.1742;0.9752;2;T_pelzelni;G57_1_T_pelzelni;2_T_pelzelni;T0057.WAV
1;Spectrogram 1;1;0;3.495;3.143;2325.586;1793.077;2.9004;4.154;1.35;0.03;2842.383;267.079;1119.727;-267.079;0.4478;0.3594;0.1888;0.6205;0.8574;9.323083457;12.22352806;2859.231;1066.154;1636.523;2411.719;10.687;1.9331;1981.055;2325.586;344.531;775.195;10.3677;11.8073;0.7546;2;T_pelzelni;G58_1_H_atricapillus;2_T_pelzelni;T0058.WAV
2;Spectrogram 1;1;0;3.411;3.05;2067.188;1599.231;3.6758;3.894;1.325;0;2670.117;222.566;1119.727;-222.566;0.5981;0.3544;0.1661;0.6218;0.8608;19.83039303;23.50620401;2713.846;1114.615;1636.523;2411.719;21.6004;2.5484;1894.922;2239.453;344.531;775.195;21.136;22.9935;0.981;2;H_atricapillus;G58_1_H_atricapillus;2_H_atricapillus;T0058.WAV
3;Spectrogram 1;1;0;3.382;3.163;2067.188;1744.616;3.5753;4.11;1.326;-0.242;2756.25;296.754;1033.594;-267.079;0.6309;0.3967;0.2016;0.7106;0.9024;31.5980502;35.17335072;2762.308;1017.692;1636.523;2411.719;33.6805;2.502;1894.922;2153.32;258.398;775.195;33.0188;34.8241;1.1204;2;H_atricapillus;G58_1_H_atricapillus;2_H_atricapillus;T0058.WAV
4;Spectrogram 1;1;0;3.424;2.914;2067.188;1744.615;3.6758;4.034;1.299;0.4;2670.117;207.728;1033.594;-192.89;0.6709;0.3434;0.1788;0.6693;0.8497;57.26077241;60.93658339;2713.846;969.231;1636.523;2411.719;59.118;2.4613;1981.055;2239.453;258.398;775.195;58.5259;60.3835;1.1958;2;H_atricapillus;G58_1_H_atricapillus;2_H_atricapillus;T0058.WAV
5;Spectrogram 1;1;0;3.267;2.899;2153.32;1647.693;3.5753;4.047;1.298;0.048;2497.852;267.079;947.461;-237.404;0.5593;0.3528;0.2081;0.6081;0.8098;68.25467006;71.82997058;2568.462;920.769;1722.656;2411.719;69.9385;2.1478;1981.055;2239.453;258.398;689.062;69.5147;71.1459;0.9114;2;H_atricapillus;G58_1_H_atricapillus;2_H_atricapillus;T0058.WAV
6;Spectrogram 1;1;0;3.156;2.892;2239.453;1744.615;3.4174;4.032;1.323;0.101;2583.984;281.917;947.461;-267.079;0.4303;0.3231;0.1769;0.5833;0.8163;78.41070925;81.82806477;2616.923;872.308;1808.789;2411.719;79.9521;2.1827;1981.055;2239.453;258.398;602.93;79.5167;81.2002;0.8882;2;H_atricapillus;G58_1_H_atricapillus;2_H_atricapillus;T0058.WAV
7;Spectrogram 1;1;0;4.008;3.018;1205.859;1744.616;3.1733;3.911;1.905;0;2497.852;281.917;861.328;-252.241;0.3945;0.3945;0.2679;0.6459;0.8367;89.62487501;92.7981337;2568.462;823.846;1033.594;2325.586;90.9177;1.7995;1550.391;2153.32;602.93;1291.992;90.8771;92.2761;0.7953;2;H_atricapillus;G58_1_H_atricapillus;2_H_atricapillus;T0058.WAV
8;Spectrogram 1;1;0;3.214;2.888;2153.32;1710.776;3.1876;3.957;1.749;0.19;2497.852;281.917;861.328;-267.079;0.5493;0.323;0.1825;0.5949;0.7901;100.392581;103.5801983;2566.164;855.388;1722.656;2411.719;101.7963;1.9331;1981.055;2325.586;344.531;689.062;101.4248;102.9108;0.8649;2;H_atricapillus;G58_1_H_atricapillus;2_H_atricapillus;T0058.WAV
9;Spectrogram 1;1;0;3.393;2.844;2239.453;1330.603;2.5415;3.731;1.318;-0.272;2583.984;178.053;1291.992;-163.215;0.4874;0.3959;0.2151;0.6842;0.913;116.1569838;118.6984625;2613.685;1283.082;1550.391;2325.586;117.4697;1.7705;1894.922;2153.32;258.398;775.195;117.1621;118.474;0.7314;2;H_atricapillus;G58_1_H_atricapillus;2_H_atricapillus;T0058.WAV
10;Spectrogram 1;1;0;3.138;3.029;2239.453;1568.211;2.9435;3.94;1.406;0.029;2497.852;237.404;1033.594;-237.404;0.5138;0.4032;0.1779;0.6146;0.8241;127.7098281;130.6533486;2566.164;997.953;1550.391;2325.586;129.2248;1.8982;1981.055;2239.453;258.398;775.195;128.8998;130.1362;0.6211;2;H_atricapillus;G58_1_H_atricapillus;2_H_atricapillus;T0058.WAV
11;Spectrogram 1;1;0;3.611;2.881;1378.125;1330.604;2.7281;3.713;1.482;0.032;2497.852;192.89;1291.992;-192.89;0.7591;0.4563;0.2537;0.7676;0.823;138.9373021;141.665443;2566.164;1235.56;1378.125;2411.719;140.8058;1.5499;1808.789;2239.453;430.664;1033.594;140.1847;141.1831;0.8475;2;H_atricapillus;G58_1_H_atricapillus;2_H_atricapillus;T0058.WAV
1;Spectrogram 1;1;0;3.64;2.908;2239.453;1744.616;2.0634;4.086;0.964;-0.125;2756.25;222.566;1033.594;-252.241;0.8958;0.3887;0.1606;0.8282;0.969;0.038353896;2.101793527;2762.308;1017.692;1291.992;2497.852;1.2887;1.666;2067.188;2411.719;344.531;1205.859;0.8417;2.0375;0.9056;2;H_atricapillus;G59_1_H_atricapillus;2_H_atricapillus;T0059.WAV
2;Spectrogram 1;1;0;3.4;2.951;1291.992;1744.615;2.7692;4.019;1.298;-0.094;2583.984;281.917;947.461;-281.917;0.9727;0.4391;0.2332;0.7563;0.9727;10.47338493;13.24253626;2616.923;872.308;1205.859;2497.852;12.144;2.0434;2067.188;2411.719;344.531;1291.992;11.6912;13.1657;0.8766;2;H_atricapillus;G59_1_H_atricapillus;2_H_atricapillus;T0059.WAV
3;Spectrogram 1;1;0;2.807;2.92;2411.719;1599.231;1.8947;4.011;1.31;0.046;2583.984;237.404;1119.727;-178.053;0.6871;0.4693;0.2638;0.7669;0.8834;22.10911603;24.00379851;2665.385;1066.154;1981.055;2497.852;23.2722;1.1726;2239.453;2411.719;172.266;516.797;22.9994;23.783;0.5631;2;H_atricapillus;G59_1_H_atricapillus;2_H_atricapillus;T0059.WAV
4;Spectrogram 1;1;0;2.878;3.021;2411.719;1744.616;2.1095;4.129;1.309;-0.493;2756.25;281.917;1033.594;-296.754;0.7541;0.5055;0.2735;0.7928;0.9006;46.49486982;48.60433413;2762.308;1017.692;1981.055;2497.852;47.9144;1.3177;2239.453;2411.719;172.266;516.797;47.5603;48.3904;0.6037;2;H_atricapillus;G59_1_H_atricapillus;2_H_atricapillus;T0059.WAV
